"id","primary_key","created_date","created_time","valid_upto","exception_id","Severity","department","isactive","logic"
"3282","1197","2024-09-09 00:00:00","17:55:23.858115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3283","1198","2024-09-09 00:00:00","17:55:23.858115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3284","1199","2024-09-09 00:00:00","17:55:23.858115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3285","1200","2024-09-09 00:00:00","17:55:23.858115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3286","1201","2024-09-09 00:00:00","17:55:23.859114","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3287","1202","2024-09-09 00:00:00","17:55:23.859114","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3288","1203","2024-09-09 00:00:00","17:55:23.859114","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3289","1204","2024-09-09 00:00:00","17:55:23.860115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3290","1205","2024-09-09 00:00:00","17:55:23.860115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3291","1206","2024-09-09 00:00:00","17:55:23.861115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3292","1207","2024-09-09 00:00:00","17:55:23.861115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3293","1208","2024-09-09 00:00:00","17:55:23.862115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3294","1209","2024-09-09 00:00:00","17:55:23.862115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3295","1210","2024-09-09 00:00:00","17:55:23.863115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3296","1211","2024-09-09 00:00:00","17:55:23.863115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3297","1212","2024-09-09 00:00:00","17:55:23.863115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3298","1213","2024-09-09 00:00:00","17:55:23.864115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3299","1214","2024-09-09 00:00:00","17:55:23.864115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3300","1215","2024-09-09 00:00:00","17:55:23.865115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3301","1216","2024-09-09 00:00:00","17:55:23.865115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3302","1217","2024-09-09 00:00:00","17:55:23.865115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3303","1218","2024-09-09 00:00:00","17:55:23.866117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3304","1219","2024-09-09 00:00:00","17:55:23.866117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3305","1220","2024-09-09 00:00:00","17:55:23.866117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3306","1221","2024-09-09 00:00:00","17:55:23.867116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3307","1222","2024-09-09 00:00:00","17:55:23.867116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3308","1223","2024-09-09 00:00:00","17:55:23.867116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3309","1224","2024-09-09 00:00:00","17:55:23.868115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3310","1225","2024-09-09 00:00:00","17:55:23.868115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3311","1226","2024-09-09 00:00:00","17:55:23.869115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3312","1227","2024-09-09 00:00:00","17:55:23.869115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3313","1228","2024-09-09 00:00:00","17:55:23.870116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3314","1229","2024-09-09 00:00:00","17:55:23.870116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3315","1230","2024-09-09 00:00:00","17:55:23.871116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3316","1231","2024-09-09 00:00:00","17:55:23.871116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3317","1232","2024-09-09 00:00:00","17:55:23.872113","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3318","1233","2024-09-09 00:00:00","17:55:23.873114","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3319","1234","2024-09-09 00:00:00","17:55:23.874115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3320","1235","2024-09-09 00:00:00","17:55:23.874115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3321","1236","2024-09-09 00:00:00","17:55:23.875117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3322","1237","2024-09-09 00:00:00","17:55:23.875117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3323","1238","2024-09-09 00:00:00","17:55:23.876119","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3324","1239","2024-09-09 00:00:00","17:55:23.876119","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3325","1240","2024-09-09 00:00:00","17:55:23.877116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3326","1241","2024-09-09 00:00:00","17:55:23.878117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3327","1242","2024-09-09 00:00:00","17:55:23.878117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3328","1243","2024-09-09 00:00:00","17:55:23.879119","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3329","1244","2024-09-09 00:00:00","17:55:23.879119","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3330","1245","2024-09-09 00:00:00","17:55:23.880116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3331","1246","2024-09-09 00:00:00","17:55:23.880116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3332","1247","2024-09-09 00:00:00","17:55:23.881116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3333","1248","2024-09-09 00:00:00","17:55:23.881116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3334","1249","2024-09-09 00:00:00","17:55:23.882115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3335","1250","2024-09-09 00:00:00","17:55:23.883115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3336","1251","2024-09-09 00:00:00","17:55:23.883115","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3337","1252","2024-09-09 00:00:00","17:55:23.884117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3338","1253","2024-09-09 00:00:00","17:55:23.884117","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3339","1254","2024-09-09 00:00:00","17:55:23.885116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3340","1255","2024-09-09 00:00:00","17:55:23.885116","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3341","1256","2024-09-09 00:00:00","17:55:23.886114","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3342","1257","2024-09-09 00:00:00","17:55:23.886804","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3343","1258","2024-09-09 00:00:00","17:55:23.886804","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3344","1259","2024-09-09 00:00:00","17:55:23.887303","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3345","1260","2024-09-09 00:00:00","17:55:23.888381","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3346","1261","2024-09-09 00:00:00","17:55:23.888880","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3347","1262","2024-09-09 00:00:00","17:55:23.889893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3348","1263","2024-09-09 00:00:00","17:55:23.890894","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3349","1264","2024-09-09 00:00:00","17:55:23.890894","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3350","1265","2024-09-09 00:00:00","17:55:23.891893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3351","1266","2024-09-09 00:00:00","17:55:23.892893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3352","1267","2024-09-09 00:00:00","17:55:23.893893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3353","1268","2024-09-09 00:00:00","17:55:23.894893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3354","1269","2024-09-09 00:00:00","17:55:23.895893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3355","1270","2024-09-09 00:00:00","17:55:23.896893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3356","1271","2024-09-09 00:00:00","17:55:23.897893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3357","1272","2024-09-09 00:00:00","17:55:23.897893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3358","1273","2024-09-09 00:00:00","17:55:23.899893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3359","1274","2024-09-09 00:00:00","17:55:23.900892","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3360","1275","2024-09-09 00:00:00","17:55:23.901892","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3361","1276","2024-09-09 00:00:00","17:55:23.902893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3362","1277","2024-09-09 00:00:00","17:55:23.903893","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3363","1278","2024-09-09 00:00:00","17:55:23.904668","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3364","1279","2024-09-09 00:00:00","17:55:23.905685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3365","1280","2024-09-09 00:00:00","17:55:23.906685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3366","1281","2024-09-09 00:00:00","17:55:23.907686","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3367","1282","2024-09-09 00:00:00","17:55:23.907686","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3368","1283","2024-09-09 00:00:00","17:55:23.913685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3369","1284","2024-09-09 00:00:00","17:55:23.914685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3370","1285","2024-09-09 00:00:00","17:55:23.914685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3371","1286","2024-09-09 00:00:00","17:55:23.915686","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3372","1287","2024-09-09 00:00:00","17:55:23.916685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3373","1288","2024-09-09 00:00:00","17:55:23.916685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
"3374","1289","2024-09-09 00:00:00","17:55:23.917685","2024-09-13 00:00:00","6","Warning","Integrity","1","SELECT * FROM 250k_new_dataset WHERE PaymentDueDate<=CommencementDt OR PaymentDueDate>=PolicyEndDate;"
